# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.7 on 2022-03-15 at 13:43:00
#
# Requested input R.A. = 283.38635456153844 degrees
# Requested input Dec. = -20.323804146153847 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2470000.5 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 334 3 3 ZTF_g 480399561115 0 2.3694 57.4712 17.5903 24.7019 0.000158333 0.0668776 -0.0492707 0.000277332 564 30. 0.068653 0.091304 17.7101 24.7019 1 2458234.8995602 334120111 37.2288646772985 73.0114702160238 0.567209504522782 1.00378330922603 -35.761630075149 126.25605151049 -0.285154543330986 1.04946821231418 null null null null null 2458246.960394 2458607.917639 57
 1 334 3 3 ZTF_r 492438421115 0 2.7325 359.453 23.5774 26.2175 1.22184e-05 0.0277085 0.0971109 2.17832e-05 1493 30. 0.192039 0.174649 19.5836 26.2175 1 2458246.9384259 334120211 -49.4950689949323 56.0895521822204 -0.98160048082642 1.19236034404294 -123.498960723176 89.9184024842212 -1.38270620800859 1.08244731498575 null null null null null 2458292.813669 2458319.843032 57
 2 334 3 3 ZTF_g 492460391115 0 2.9604 224.326 14.4519 26.2198 1.27228e-05 0.0284225 -0.0233949 2.25714e-05 1493 30. 0.164076 0.161082 19.7574 26.2198 1 2458246.9603935 334120111 -13.354119204521 46.8857094567134 -0.316832378555606 1.62048489934112 -93.1822828708685 70.6097341369528 -1.32856853313294 1.08955317905815 null null null null null 2458246.960394 2458607.917639 57
 3 334 3 3 ZTF_r 495459211115 0 4.0556 322.69 23.4132 26.1504 2.12543e-05 0.0359506 0.115731 3.78824e-05 1446 30. 0.285527 0.264709 19.4924 26.1504 1 2458249.959213 334120211 26.9580449521791 60.4911191761795 0.495737274300274 1.80205380400461 -28.9527089188888 79.2175019754843 -0.367945294314751 1.17738012135199 null null null null null 2458292.813669 2458319.843032 57
 4 334 3 3 ZTF_r 502412251115 0 2.4447 359.317 23.8127 26.2456 8.5458e-06 0.0232466 0.0891061 1.51396e-05 1504 30. 0.141488 0.154205 20.0704 26.2456 1 2458256.9122569 334120211 -5.28221627701068 35.4088968681312 -0.165942864777226 1.33682651009411 -24.0652621383024 63.3152612193203 -0.382646183508182 1.06092255569312 null null null null null 2458292.813669 2458319.843032 57
 5 334 3 3 ZTF_g 505396801115 32 2.2923 3.33593 4.72036 22.3814 0.0261873 0.132247 -0.14581 0.0583077 12 30. 0.063383 0.087056 16.7857 22.3814 1 2458259.8968056 334120111 -26.0864856781202 24.5418231601182 -1.18239764047504 0.933954002477265 -61.8060930685814 40.8619690018117 -1.52274504096089 1.08135886858196 null null null null null 2458246.960394 2458607.917639 57
 6 334 3 3 ZTF_r 508375331115 0 3.0743 353.498 25.4767 26.2776 1.55634e-05 0.0312736 0.100786 2.75803e-05 1493 30. 0.190951 0.156142 19.6239 26.2776 1 2458262.8753356 334120211 16.7931557234642 58.7505180383162 0.317962143402533 1.3268884470688 99.5912713258337 96.5224567073148 1.03874297949349 1.07784516462139 null null null null null 2458292.813669 2458319.843032 57
 7 334 3 3 ZTF_g 508401701115 0 2.7964 221.581 12.8919 26.2186 9.2861e-06 0.024335 -0.0148376 1.6383e-05 1503 30. 0.143319 0.129379 20.0631 26.2186 1 2458262.9017014 334120111 -27.3502841066262 36.4016261521757 -0.835787473889845 1.02171853735401 -27.5969633663824 56.4319689247514 -0.492324316018292 1.09488999618609 null null null null null 2458246.960394 2458607.917639 57
 8 334 3 3 ZTF_r 519403201115 0 2.8928 366.686 27.3384 26.3403 1.44644e-05 0.0299936 0.106611 2.56257e-05 1470 30. 0.182936 0.151534 19.4625 26.3403 1 2458273.903206 334120211 -110.827923185866 67.2499383248271 -1.83320952775774 1.27716758341623 -56.9914632749393 110.868385191699 -0.517508250525059 1.06721412791077 null null null null null 2458292.813669 2458319.843032 57
